order_id,product_id,ship_mode,shipping_cost,ship_date
IN-2011-24832,OFF-PA-10004573,Standard Class,9.26,2023-03-17 00:00:00.000000 UTC
IN-2011-70017,OFF-ST-10004768,Standard Class,19.79,2023-11-03 00:00:00.000000 UTC
IN-2011-70017,OFF-ST-10001694,Standard Class,0.34,2023-11-03 00:00:00.000000 UTC
IN-2011-24832,TEC-AC-10004054,Standard Class,12.05,2023-03-17 00:00:00.000000 UTC
IN-2011-24832,FUR-CH-10002250,Standard Class,257.63,2023-03-17 00:00:00.000000 UTC
IN-2011-24832,FUR-FU-10004283,Standard Class,2.58,2023-03-17 00:00:00.000000 UTC
IN-2011-28143,TEC-CO-10001222,Standard Class,140.99,2023-12-14 00:00:00.000000 UTC
IN-2011-45496,TEC-AC-10002702,Standard Class,11.26,2023-07-22 00:00:00.000000 UTC
ID-2011-64599,OFF-SU-10001407,Standard Class,21.57,2023-02-15 00:00:00.000000 UTC
ID-2011-64599,TEC-PH-10000303,Standard Class,413.8,2023-02-15 00:00:00.000000 UTC
ID-2011-64599,FUR-FU-10003198,Standard Class,12.3,2023-02-15 00:00:00.000000 UTC
RO-2011-2500,FUR-TEN-10000986,Standard Class,81.21,2023-12-02 00:00:00.000000 UTC
IN-2011-49689,OFF-AP-10001274,Standard Class,98.34,2023-08-22 00:00:00.000000 UTC
IN-2011-51992,OFF-FA-10004664,Standard Class,3.87,2023-09-06 00:00:00.000000 UTC
IN-2011-51992,OFF-ST-10000542,Standard Class,6.75,2023-09-06 00:00:00.000000 UTC
IN-2011-23187,OFF-AR-10000660,Standard Class,14.31,2023-09-28 00:00:00.000000 UTC
IN-2011-23187,TEC-CO-10001352,Standard Class,15.62,2023-09-28 00:00:00.000000 UTC
IN-2011-51992,FUR-CH-10000994,Standard Class,37.23,2023-09-06 00:00:00.000000 UTC
IN-2011-75743,TEC-PH-10002217,Standard Class,83.22,2023-03-09 00:00:00.000000 UTC
IN-2011-28654,TEC-CO-10002697,Standard Class,76.57,2023-05-10 00:00:00.000000 UTC
IN-2011-28654,FUR-BO-10001155,Standard Class,53.34,2023-05-10 00:00:00.000000 UTC
IN-2011-28654,FUR-FU-10004182,Standard Class,11.19,2023-05-10 00:00:00.000000 UTC
IN-2011-63115,TEC-PH-10000720,Standard Class,41.92,2023-04-06 00:00:00.000000 UTC
ES-2011-4228024,OFF-LA-10004332,Standard Class,1.54,2023-02-28 00:00:00.000000 UTC
IT-2011-2011704,OFF-BI-10002894,Standard Class,22.07,2023-06-13 00:00:00.000000 UTC
ES-2011-3714548,OFF-AR-10001269,Standard Class,10.7,2023-09-25 00:00:00.000000 UTC
ES-2011-3028321,OFF-EN-10004571,Standard Class,10.33,2023-11-06 00:00:00.000000 UTC
ES-2011-4915337,OFF-SU-10001578,Standard Class,11.93,2023-11-06 00:00:00.000000 UTC
ES-2011-1259965,OFF-AR-10002681,Standard Class,13.93,2023-06-27 00:00:00.000000 UTC
ES-2011-4384804,OFF-BI-10002511,Standard Class,18.69,2023-07-18 00:00:00.000000 UTC
ES-2011-4384804,TEC-AC-10000397,Standard Class,4.89,2023-07-18 00:00:00.000000 UTC
ES-2011-4915337,TEC-CO-10003124,Standard Class,33.89,2023-11-06 00:00:00.000000 UTC
ES-2011-5227949,FUR-BO-10004445,Standard Class,41.0,2023-09-02 00:00:00.000000 UTC
ES-2011-4915337,FUR-BO-10000022,Standard Class,51.03,2023-11-06 00:00:00.000000 UTC
IT-2011-2011704,TEC-CO-10003474,Standard Class,82.24,2023-06-13 00:00:00.000000 UTC
IT-2011-5027623,TEC-PH-10000641,Standard Class,20.95,2023-08-01 00:00:00.000000 UTC
IT-2011-2011704,OFF-ST-10000872,Standard Class,13.9,2023-06-13 00:00:00.000000 UTC
IT-2011-5084706,TEC-PH-10003683,Standard Class,30.4,2023-07-03 00:00:00.000000 UTC
IT-2011-5084706,OFF-ST-10000130,Standard Class,4.22,2023-07-03 00:00:00.000000 UTC
ES-2011-4915337,OFF-ST-10000624,Standard Class,63.67,2023-11-06 00:00:00.000000 UTC
ES-2011-4915337,OFF-ST-10004695,Standard Class,22.04,2023-11-06 00:00:00.000000 UTC
PL-2011-4990,OFF-IBI-10000440,Standard Class,1.99,2023-03-12 00:00:00.000000 UTC
PL-2011-3070,OFF-STA-10004108,Standard Class,37.41,2023-12-16 00:00:00.000000 UTC
PL-2011-7440,OFF-ACC-10001285,Standard Class,0.89,2023-08-21 00:00:00.000000 UTC
PL-2011-7440,OFF-AVE-10004570,Standard Class,0.86,2023-08-21 00:00:00.000000 UTC
PL-2011-7440,FUR-ELD-10003843,Standard Class,2.65,2023-08-21 00:00:00.000000 UTC
PL-2011-3650,FUR-RUB-10003724,Standard Class,7.09,2023-12-03 00:00:00.000000 UTC
PL-2011-3070,FUR-RUB-10003699,Standard Class,1.09,2023-12-16 00:00:00.000000 UTC
MX-2011-135601,OFF-PA-10004600,Standard Class,12.602,2023-08-08 00:00:00.000000 UTC
MX-2011-121671,TEC-MA-10001290,Standard Class,104.38,2023-10-08 00:00:00.000000 UTC
IN-2011-79971,OFF-PA-10003115,Standard Class,28.01,2023-12-07 00:00:00.000000 UTC
IN-2011-32399,OFF-PA-10003878,Standard Class,10.39,2023-10-21 00:00:00.000000 UTC
IN-2011-32399,OFF-SU-10004198,Standard Class,7.18,2023-10-21 00:00:00.000000 UTC
ID-2011-31818,OFF-EN-10003000,Standard Class,24.78,2023-08-01 00:00:00.000000 UTC
ID-2011-28752,OFF-LA-10002875,Standard Class,0.89,2023-01-12 00:00:00.000000 UTC
IN-2011-18070,OFF-BI-10000089,Standard Class,4.51,2023-02-05 00:00:00.000000 UTC
IN-2011-15053,OFF-ST-10002791,Standard Class,15.98,2023-09-03 00:00:00.000000 UTC
IN-2011-24517,OFF-PA-10003390,Standard Class,7.58,2023-12-25 00:00:00.000000 UTC
IN-2011-15053,OFF-FA-10003186,Standard Class,2.86,2023-09-03 00:00:00.000000 UTC
IN-2011-15053,OFF-AR-10001329,Standard Class,2.05,2023-09-03 00:00:00.000000 UTC
IN-2011-58278,OFF-LA-10003273,Standard Class,1.4,2023-06-18 00:00:00.000000 UTC
ID-2011-22935,OFF-SU-10000997,Standard Class,6.34,2023-10-15 00:00:00.000000 UTC
IN-2011-15599,OFF-AP-10001076,Standard Class,24.33,2023-11-24 00:00:00.000000 UTC
IN-2011-58278,OFF-ST-10001719,Standard Class,19.56,2023-06-18 00:00:00.000000 UTC
IN-2011-45048,TEC-PH-10001354,Standard Class,22.27,2023-08-22 00:00:00.000000 UTC
IN-2011-45048,TEC-PH-10001354,Standard Class,31.75,2023-08-22 00:00:00.000000 UTC
IN-2011-45048,TEC-MA-10003975,Standard Class,9.65,2023-08-22 00:00:00.000000 UTC
IN-2011-45048,FUR-BO-10001753,Standard Class,56.38,2023-08-22 00:00:00.000000 UTC
IN-2011-27114,FUR-FU-10003605,Standard Class,2.23,2023-10-17 00:00:00.000000 UTC
ID-2011-31818,TEC-PH-10003488,Standard Class,20.56,2023-08-01 00:00:00.000000 UTC
IN-2011-79971,TEC-CO-10000972,Standard Class,42.12,2023-12-07 00:00:00.000000 UTC
ID-2011-71648,TEC-CO-10000825,Standard Class,119.49,2023-11-29 00:00:00.000000 UTC
TU-2011-3980,OFF-NOV-10002952,Standard Class,0.47,2023-10-24 00:00:00.000000 UTC
MZ-2011-290,OFF-SME-10004553,Standard Class,49.51,2023-05-22 00:00:00.000000 UTC
BU-2011-5160,OFF-BOS-10000350,Standard Class,1.09,2023-08-01 00:00:00.000000 UTC
BU-2011-5160,OFF-CAM-10001761,Standard Class,2.08,2023-08-01 00:00:00.000000 UTC
BU-2011-5830,OFF-FEL-10002158,Standard Class,20.02,2023-05-17 00:00:00.000000 UTC
BU-2011-5830,OFF-BOS-10001511,Standard Class,3.0,2023-05-17 00:00:00.000000 UTC
BU-2011-5830,FUR-DEF-10002814,Standard Class,1.97,2023-05-17 00:00:00.000000 UTC
BU-2011-5160,TEC-CAN-10002879,Standard Class,28.43,2023-08-01 00:00:00.000000 UTC
MX-2011-159037,OFF-LA-10002681,Standard Class,1.488,2023-12-26 00:00:00.000000 UTC
MX-2011-128825,OFF-SU-10001892,Standard Class,3.548,2023-06-22 00:00:00.000000 UTC
MX-2011-128825,OFF-AP-10004453,Standard Class,58.895,2023-06-22 00:00:00.000000 UTC
MX-2011-128825,OFF-EN-10003832,Standard Class,3.206,2023-06-22 00:00:00.000000 UTC
MX-2011-128825,OFF-ST-10002902,Standard Class,71.242,2023-06-22 00:00:00.000000 UTC
MX-2011-128825,OFF-BI-10004148,Standard Class,4.631,2023-06-22 00:00:00.000000 UTC
MX-2011-128825,OFF-BI-10000325,Standard Class,4.092,2023-06-22 00:00:00.000000 UTC
MX-2011-135398,TEC-AC-10004743,Standard Class,12.107,2023-11-14 00:00:00.000000 UTC
US-2011-169439,FUR-FU-10000159,Standard Class,38.236,2023-06-26 00:00:00.000000 UTC
MO-2011-1630,OFF-AME-10000851,Standard Class,2.4,2023-06-19 00:00:00.000000 UTC
MO-2011-1630,OFF-JIF-10002621,Standard Class,3.25,2023-06-19 00:00:00.000000 UTC
IN-2011-85816,OFF-PA-10002394,Standard Class,15.98,2023-03-22 00:00:00.000000 UTC
IN-2011-65033,FUR-CH-10001664,Standard Class,12.64,2023-02-21 00:00:00.000000 UTC
IN-2011-65033,FUR-CH-10001913,Standard Class,25.88,2023-02-21 00:00:00.000000 UTC
IN-2011-65033,TEC-MA-10002464,Standard Class,26.73,2023-02-21 00:00:00.000000 UTC
IN-2011-75547,FUR-FU-10003214,Standard Class,3.29,2023-10-27 00:00:00.000000 UTC
IN-2011-75547,OFF-AP-10001567,Standard Class,56.48,2023-10-27 00:00:00.000000 UTC
IN-2011-75547,OFF-AR-10002800,Standard Class,6.02,2023-10-27 00:00:00.000000 UTC
IN-2011-75547,OFF-PA-10003969,Standard Class,10.17,2023-10-27 00:00:00.000000 UTC
IN-2011-75547,OFF-ST-10003606,Standard Class,1.41,2023-10-27 00:00:00.000000 UTC
IN-2011-31013,OFF-BI-10002301,Standard Class,1.29,2023-11-14 00:00:00.000000 UTC
IN-2011-38349,OFF-LA-10002765,Standard Class,0.72,2023-01-17 00:00:00.000000 UTC
IN-2011-78781,OFF-LA-10000732,Standard Class,2.54,2023-02-25 00:00:00.000000 UTC
IN-2011-78781,OFF-ST-10000107,Standard Class,54.17,2023-02-25 00:00:00.000000 UTC
IN-2011-78781,TEC-PH-10004300,Standard Class,18.66,2023-02-25 00:00:00.000000 UTC
IN-2011-59328,FUR-CH-10002631,Standard Class,4.41,2023-04-19 00:00:00.000000 UTC
IN-2011-59328,FUR-FU-10000526,Standard Class,11.28,2023-04-19 00:00:00.000000 UTC
IN-2011-59328,OFF-PA-10001720,Standard Class,11.22,2023-04-19 00:00:00.000000 UTC
IN-2011-59328,OFF-SU-10004705,Standard Class,4.82,2023-04-19 00:00:00.000000 UTC
IN-2011-18203,OFF-LA-10000370,Standard Class,2.92,2023-07-29 00:00:00.000000 UTC
ID-2011-36172,OFF-LA-10000195,Standard Class,2.16,2023-09-03 00:00:00.000000 UTC
ID-2011-36172,OFF-ST-10003206,Standard Class,11.62,2023-09-03 00:00:00.000000 UTC
IN-2011-74427,OFF-LA-10003807,Standard Class,0.75,2023-09-13 00:00:00.000000 UTC
IN-2011-74427,OFF-ST-10004365,Standard Class,8.57,2023-09-13 00:00:00.000000 UTC
IN-2011-51180,OFF-FA-10003817,Standard Class,4.21,2023-10-11 00:00:00.000000 UTC
IN-2011-51180,OFF-LA-10003610,Standard Class,2.84,2023-10-11 00:00:00.000000 UTC
ID-2011-14122,OFF-ST-10004608,Standard Class,12.69,2023-10-18 00:00:00.000000 UTC
CA-2011-128846,OFF-PA-10000100,Standard Class,8.91,2023-04-12 00:00:00.000000 UTC
CA-2011-128846,TEC-PH-10003273,Standard Class,43.12,2023-04-12 00:00:00.000000 UTC
CA-2011-115980,OFF-FA-10000304,Standard Class,0.52,2023-07-19 00:00:00.000000 UTC
CA-2011-115980,TEC-AC-10003709,Standard Class,0.13,2023-07-19 00:00:00.000000 UTC
ES-2011-4508489,OFF-AR-10004884,Standard Class,1.57,2023-09-19 00:00:00.000000 UTC
ES-2011-4508489,OFF-ST-10001648,Standard Class,4.91,2023-09-19 00:00:00.000000 UTC
IT-2011-4685233,FUR-BO-10000684,Standard Class,8.35,2023-08-01 00:00:00.000000 UTC
IT-2011-5340302,OFF-BI-10001055,Standard Class,0.43,2023-01-19 00:00:00.000000 UTC
IT-2011-5340302,OFF-LA-10002353,Standard Class,1.29,2023-01-19 00:00:00.000000 UTC
IT-2011-5340302,OFF-PA-10002040,Standard Class,1.51,2023-01-19 00:00:00.000000 UTC
IT-2011-5340302,OFF-ST-10002506,Standard Class,14.53,2023-01-19 00:00:00.000000 UTC
IT-2011-2459755,OFF-AR-10000980,Standard Class,2.3,2023-04-30 00:00:00.000000 UTC
IT-2011-3708838,OFF-BI-10000329,Standard Class,6.25,2023-08-12 00:00:00.000000 UTC
IT-2011-3708838,OFF-BI-10001621,Standard Class,8.49,2023-08-12 00:00:00.000000 UTC
CG-2011-8400,OFF-ELD-10000967,Standard Class,13.17,2023-10-06 00:00:00.000000 UTC
CG-2011-8400,OFF-IBI-10002486,Standard Class,0.99,2023-10-06 00:00:00.000000 UTC
CG-2011-1930,OFF-BIC-10003680,Standard Class,3.15,2023-02-26 00:00:00.000000 UTC
SL-2011-6640,OFF-KIT-10002678,Standard Class,25.63,2023-01-30 00:00:00.000000 UTC
IS-2011-9900,OFF-ELD-10003918,Standard Class,0.93,2023-08-23 00:00:00.000000 UTC
RW-2011-6640,OFF-SME-10002823,Standard Class,1.0,2023-12-12 00:00:00.000000 UTC
IN-2011-82078,TEC-MA-10003536,Standard Class,24.8,2023-05-17 00:00:00.000000 UTC
IT-2011-1320928,OFF-AP-10002413,Standard Class,8.34,2023-11-23 00:00:00.000000 UTC
IT-2011-1320928,OFF-AR-10000184,Standard Class,11.38,2023-11-23 00:00:00.000000 UTC
IT-2011-1320928,OFF-BI-10004903,Standard Class,0.64,2023-11-23 00:00:00.000000 UTC
IT-2011-1320928,OFF-FA-10004799,Standard Class,2.92,2023-11-23 00:00:00.000000 UTC
IT-2011-1320928,OFF-ST-10004577,Standard Class,2.28,2023-11-23 00:00:00.000000 UTC
IT-2011-4429506,OFF-AR-10000444,Standard Class,2.47,2023-12-24 00:00:00.000000 UTC
IT-2011-2725191,TEC-PH-10003601,Standard Class,7.1,2023-12-05 00:00:00.000000 UTC
IT-2011-3462831,OFF-FA-10002308,Standard Class,1.02,2023-07-01 00:00:00.000000 UTC
IT-2011-2725191,OFF-LA-10002964,Standard Class,3.72,2023-12-05 00:00:00.000000 UTC
IT-2011-2204228,OFF-AR-10001578,Standard Class,2.18,2023-05-14 00:00:00.000000 UTC
IT-2011-5091991,OFF-FA-10002895,Standard Class,1.04,2023-12-19 00:00:00.000000 UTC
IT-2011-5091991,OFF-ST-10002271,Standard Class,7.75,2023-12-19 00:00:00.000000 UTC
AU-2011-9050,OFF-SAN-10001862,Standard Class,1.16,2023-08-03 00:00:00.000000 UTC
AU-2011-9050,TEC-EPS-10004171,Standard Class,4.68,2023-08-03 00:00:00.000000 UTC
RO-2011-7220,OFF-STO-10003098,Standard Class,0.53,2023-06-02 00:00:00.000000 UTC
RO-2011-7220,FUR-TEN-10003349,Standard Class,3.97,2023-06-02 00:00:00.000000 UTC
EG-2011-590,OFF-SME-10003752,Standard Class,73.74,2024-01-01 00:00:00.000000 UTC
EG-2011-590,TEC-OKI-10001062,Standard Class,36.77,2024-01-01 00:00:00.000000 UTC
ID-2011-23978,OFF-ST-10004608,Standard Class,83.25,2023-04-18 00:00:00.000000 UTC
ID-2011-74539,TEC-AC-10003776,Standard Class,4.94,2023-08-18 00:00:00.000000 UTC
ID-2011-74539,TEC-CO-10001501,Standard Class,145.08,2023-08-18 00:00:00.000000 UTC
ID-2011-74539,TEC-PH-10002154,Standard Class,39.6,2023-08-18 00:00:00.000000 UTC
ID-2011-74539,TEC-PH-10001921,Standard Class,28.83,2023-08-18 00:00:00.000000 UTC
ID-2011-29865,OFF-PA-10001968,Standard Class,6.91,2023-09-17 00:00:00.000000 UTC
IN-2011-29963,OFF-FA-10000549,Standard Class,2.63,2023-01-10 00:00:00.000000 UTC
IN-2011-29963,OFF-ST-10000344,Standard Class,6.2,2023-01-10 00:00:00.000000 UTC
IN-2011-51390,FUR-CH-10000660,Standard Class,30.14,2023-06-17 00:00:00.000000 UTC
IN-2011-26946,FUR-CH-10001465,Standard Class,15.01,2023-03-06 00:00:00.000000 UTC
IN-2011-26946,OFF-EN-10004495,Standard Class,14.58,2023-03-06 00:00:00.000000 UTC
IN-2011-28346,TEC-PH-10003546,Standard Class,26.24,2023-11-07 00:00:00.000000 UTC
IN-2011-12547,OFF-AR-10001329,Standard Class,3.35,2023-07-22 00:00:00.000000 UTC
IN-2011-54155,TEC-MA-10002471,Standard Class,3.27,2023-08-16 00:00:00.000000 UTC
ID-2011-39721,TEC-MA-10004533,Standard Class,22.84,2023-05-17 00:00:00.000000 UTC
ID-2011-39721,FUR-CH-10004694,Standard Class,6.99,2023-05-17 00:00:00.000000 UTC
ID-2011-39721,FUR-TA-10003222,Standard Class,21.33,2023-05-17 00:00:00.000000 UTC
ID-2011-39721,FUR-BO-10004399,Standard Class,30.93,2023-05-17 00:00:00.000000 UTC
ID-2011-25287,OFF-LA-10003236,Standard Class,0.48,2023-05-15 00:00:00.000000 UTC
ID-2011-39721,OFF-EN-10004744,Standard Class,4.8,2023-05-17 00:00:00.000000 UTC
ID-2011-39721,OFF-EN-10002806,Standard Class,3.37,2023-05-17 00:00:00.000000 UTC
ID-2011-58824,TEC-AC-10001835,Standard Class,1.08,2023-11-13 00:00:00.000000 UTC
ID-2011-15802,FUR-FU-10002933,Standard Class,1.86,2023-12-28 00:00:00.000000 UTC
ID-2011-15802,TEC-MA-10003330,Standard Class,17.61,2023-12-28 00:00:00.000000 UTC
IN-2011-64557,OFF-BI-10002885,Standard Class,1.2,2023-01-29 00:00:00.000000 UTC
ID-2011-45062,OFF-LA-10004234,Standard Class,0.85,2023-04-10 00:00:00.000000 UTC
ID-2011-15802,OFF-SU-10001709,Standard Class,1.23,2023-12-28 00:00:00.000000 UTC
MX-2011-147494,OFF-LA-10004519,Standard Class,3.364,2023-04-06 00:00:00.000000 UTC
MX-2011-124338,OFF-ST-10002471,Standard Class,17.202,2023-04-19 00:00:00.000000 UTC
MX-2011-104794,OFF-EN-10000812,Standard Class,4.316,2023-04-08 00:00:00.000000 UTC
MX-2011-104794,OFF-EN-10001047,Standard Class,9.725,2023-04-08 00:00:00.000000 UTC
MX-2011-104794,OFF-ST-10000886,Standard Class,38.563,2023-04-08 00:00:00.000000 UTC
MX-2011-104794,OFF-BI-10000542,Standard Class,3.543,2023-04-08 00:00:00.000000 UTC
MX-2011-111843,OFF-BI-10003373,Standard Class,6.013,2023-08-01 00:00:00.000000 UTC
MX-2011-103898,OFF-EN-10004183,Standard Class,2.011,2023-11-08 00:00:00.000000 UTC
MX-2011-103898,OFF-FA-10001337,Standard Class,2.299,2023-11-08 00:00:00.000000 UTC
MX-2011-121790,OFF-LA-10002895,Standard Class,1.895,2023-10-20 00:00:00.000000 UTC
MX-2011-114790,OFF-FA-10003496,Standard Class,1.51,2023-11-05 00:00:00.000000 UTC
MX-2011-100125,OFF-FA-10004516,Standard Class,1.089,2023-12-06 00:00:00.000000 UTC
MX-2011-100125,OFF-PA-10004854,Standard Class,4.318,2023-12-06 00:00:00.000000 UTC
MX-2011-100125,OFF-AR-10002486,Standard Class,3.598,2023-12-06 00:00:00.000000 UTC
MX-2011-148033,TEC-AC-10004051,Standard Class,14.911,2023-05-28 00:00:00.000000 UTC
MX-2011-148033,TEC-PH-10000106,Standard Class,94.056,2023-05-28 00:00:00.000000 UTC
MX-2011-100125,TEC-PH-10002647,Standard Class,21.661,2023-12-06 00:00:00.000000 UTC
MX-2011-126508,TEC-PH-10001264,Standard Class,20.309,2023-12-20 00:00:00.000000 UTC
MX-2011-159009,FUR-BO-10004565,Standard Class,42.258,2023-06-19 00:00:00.000000 UTC
MX-2011-158680,FUR-FU-10000850,Standard Class,2.84,2023-06-27 00:00:00.000000 UTC
MX-2011-104794,TEC-AC-10002799,Standard Class,23.321,2023-04-08 00:00:00.000000 UTC
MX-2011-154641,TEC-AC-10004801,Standard Class,8.917,2023-10-18 00:00:00.000000 UTC
MX-2011-104794,TEC-PH-10000960,Standard Class,31.655,2023-04-08 00:00:00.000000 UTC
MX-2011-104794,TEC-CO-10000388,Standard Class,107.657,2023-04-08 00:00:00.000000 UTC
US-2011-119053,FUR-TA-10003887,Standard Class,31.536,2023-02-03 00:00:00.000000 UTC
MX-2011-121790,FUR-TA-10002146,Standard Class,18.188,2023-10-20 00:00:00.000000 UTC
MX-2011-147347,OFF-PA-10004261,Standard Class,5.029,2023-10-31 00:00:00.000000 UTC
MX-2011-147347,OFF-PA-10003664,Standard Class,5.633,2023-10-31 00:00:00.000000 UTC
MX-2011-115014,OFF-EN-10000061,Standard Class,0.852,2023-11-09 00:00:00.000000 UTC
MX-2011-115014,OFF-FA-10003144,Standard Class,2.595,2023-11-09 00:00:00.000000 UTC
MX-2011-115014,OFF-SU-10001894,Standard Class,7.89,2023-11-09 00:00:00.000000 UTC
MX-2011-115014,OFF-ST-10001051,Standard Class,20.836,2023-11-09 00:00:00.000000 UTC
MX-2011-147347,FUR-BO-10004725,Standard Class,78.762,2023-10-31 00:00:00.000000 UTC
MX-2011-115014,FUR-CH-10004478,Standard Class,7.459,2023-11-09 00:00:00.000000 UTC
SA-2011-9880,FUR-ELD-10000963,Standard Class,2.72,2023-06-21 00:00:00.000000 UTC
IN-2011-64466,OFF-EN-10004503,Standard Class,3.86,2023-05-17 00:00:00.000000 UTC
IN-2011-64466,FUR-FU-10004820,Standard Class,7.58,2023-05-17 00:00:00.000000 UTC
IN-2011-27681,FUR-FU-10000394,Standard Class,5.82,2023-01-11 00:00:00.000000 UTC
MX-2011-100790,OFF-ST-10000880,Standard Class,3.567,2023-10-26 00:00:00.000000 UTC
MX-2011-100790,OFF-SU-10003485,Standard Class,2.618,2023-10-26 00:00:00.000000 UTC
MX-2011-100790,OFF-AR-10002115,Standard Class,15.667,2023-10-26 00:00:00.000000 UTC
MX-2011-100790,OFF-SU-10002816,Standard Class,12.055,2023-10-26 00:00:00.000000 UTC
MX-2011-165043,OFF-BI-10004908,Standard Class,0.639,2023-09-18 00:00:00.000000 UTC
MX-2011-117359,OFF-ST-10004017,Standard Class,26.262,2023-03-27 00:00:00.000000 UTC
MX-2011-131779,OFF-BI-10003022,Standard Class,0.801,2023-12-12 00:00:00.000000 UTC
MX-2011-120502,TEC-AC-10000692,Standard Class,18.794,2023-06-23 00:00:00.000000 UTC
MX-2011-165043,TEC-AC-10004043,Standard Class,5.645,2023-09-18 00:00:00.000000 UTC
MX-2011-117359,TEC-PH-10000018,Standard Class,151.918,2023-03-27 00:00:00.000000 UTC
MX-2011-100790,FUR-FU-10001161,Standard Class,5.019,2023-10-26 00:00:00.000000 UTC
IN-2011-47533,OFF-SU-10001709,Standard Class,5.32,2023-06-01 00:00:00.000000 UTC
IN-2011-60063,OFF-ST-10004837,Standard Class,61.6,2023-09-03 00:00:00.000000 UTC
IN-2011-60063,OFF-BI-10003340,Standard Class,4.13,2023-09-03 00:00:00.000000 UTC
IN-2011-29438,OFF-ST-10003547,Standard Class,9.1,2023-12-03 00:00:00.000000 UTC
IN-2011-41254,OFF-SU-10000178,Standard Class,1.0,2023-06-26 00:00:00.000000 UTC
IN-2011-59685,TEC-AC-10002883,Standard Class,31.2,2023-08-08 00:00:00.000000 UTC
IN-2011-41254,TEC-PH-10002601,Standard Class,91.09,2023-06-26 00:00:00.000000 UTC
IN-2011-59685,TEC-CO-10001204,Standard Class,87.26,2023-08-08 00:00:00.000000 UTC
IN-2011-41254,FUR-BO-10001372,Standard Class,200.83,2023-06-26 00:00:00.000000 UTC
IN-2011-59685,FUR-BO-10001934,Standard Class,179.62,2023-08-08 00:00:00.000000 UTC
MO-2011-6300,OFF-AVE-10000585,Standard Class,0.8,2023-08-23 00:00:00.000000 UTC
MO-2011-6300,FUR-NOV-10003053,Standard Class,2.13,2023-08-23 00:00:00.000000 UTC
IN-2011-82337,FUR-FU-10001098,Standard Class,15.25,2023-09-05 00:00:00.000000 UTC
IN-2011-81028,FUR-BO-10004670,Standard Class,37.99,2023-08-24 00:00:00.000000 UTC
IN-2011-81028,FUR-FU-10001260,Standard Class,14.63,2023-08-24 00:00:00.000000 UTC
ID-2011-50144,OFF-PA-10000116,Standard Class,3.9,2023-03-05 00:00:00.000000 UTC
ID-2011-50144,TEC-PH-10001619,Standard Class,13.96,2023-03-05 00:00:00.000000 UTC
IN-2011-15557,OFF-AR-10004990,Standard Class,6.97,2023-07-09 00:00:00.000000 UTC
IN-2011-37019,OFF-BI-10003018,Standard Class,3.58,2023-08-11 00:00:00.000000 UTC
IN-2011-37019,OFF-EN-10004590,Standard Class,2.21,2023-08-11 00:00:00.000000 UTC
ID-2011-57718,OFF-ST-10001824,Standard Class,4.14,2023-07-03 00:00:00.000000 UTC
ID-2011-57718,TEC-AC-10000483,Standard Class,48.7,2023-07-03 00:00:00.000000 UTC
ID-2011-57718,TEC-PH-10000922,Standard Class,59.57,2023-07-03 00:00:00.000000 UTC
IN-2011-75806,OFF-ST-10001124,Standard Class,11.21,2023-09-20 00:00:00.000000 UTC
IN-2011-59209,FUR-CH-10001313,Standard Class,24.01,2023-12-18 00:00:00.000000 UTC
GG-2011-3530,OFF-STO-10001839,Standard Class,1.06,2023-03-14 00:00:00.000000 UTC
GG-2011-3530,FUR-RUB-10002507,Standard Class,8.43,2023-03-14 00:00:00.000000 UTC
IR-2011-360,OFF-STO-10001791,Standard Class,6.92,2023-02-27 00:00:00.000000 UTC
IR-2011-360,OFF-HAR-10003659,Standard Class,0.34,2023-02-27 00:00:00.000000 UTC
IR-2011-360,OFF-FEL-10002897,Standard Class,5.34,2023-02-27 00:00:00.000000 UTC
IR-2011-3950,OFF-BIN-10003327,Standard Class,1.2,2023-09-12 00:00:00.000000 UTC
IR-2011-360,FUR-HON-10003080,Standard Class,17.73,2023-02-27 00:00:00.000000 UTC
IR-2011-3170,TEC-SAM-10004785,Standard Class,41.29,2023-07-31 00:00:00.000000 UTC
TU-2011-4730,TEC-BRO-10000463,Standard Class,5.17,2023-05-13 00:00:00.000000 UTC
TU-2011-4730,TEC-EPS-10003962,Standard Class,29.4,2023-05-13 00:00:00.000000 UTC
IN-2011-76198,OFF-AR-10002256,Standard Class,13.22,2023-02-01 00:00:00.000000 UTC
IN-2011-31713,OFF-AR-10000097,Standard Class,17.66,2023-06-14 00:00:00.000000 UTC
IN-2011-73734,OFF-BI-10004440,Standard Class,0.97,2023-02-19 00:00:00.000000 UTC
IN-2011-19953,OFF-EN-10002556,Standard Class,2.04,2023-08-03 00:00:00.000000 UTC
US-2011-147774,OFF-BI-10003091,Standard Class,3.0,2023-01-27 00:00:00.000000 UTC
CA-2011-134621,OFF-BI-10000977,Standard Class,2.31,2023-12-28 00:00:00.000000 UTC
US-2011-155544,FUR-CH-10000422,Standard Class,17.47,2023-03-25 00:00:00.000000 UTC
US-2011-155544,FUR-FU-10001473,Standard Class,5.08,2023-03-25 00:00:00.000000 UTC
US-2011-155544,OFF-LA-10004544,Standard Class,12.7,2023-03-25 00:00:00.000000 UTC
CA-2011-155390,OFF-PA-10003641,Standard Class,4.99,2023-12-11 00:00:00.000000 UTC
CA-2011-134551,FUR-CH-10004287,Standard Class,1.56,2023-12-25 00:00:00.000000 UTC
